Code;Code_source;Année;Date;Nom_espèce_source;Nom_RefTax_MNHN;Pays;Region;Ville;Quartier/lieux dit;UTM;UTM1;UTM10;Latitude;Longitude;Altitude;Mode_lecture;Précision;Précision;Type_acquisition ;nom_Observateur;orga_Observateur;Nom_bdd;Auteur;Année_publication;Titre_publication;Nom_revue;confidentialité;nom_fournisseur;organisation;Indigénat_population;Nombre_individus;Surface_patch;abondance_rareté;Description;Corinne;Direct_hab;Ordre;Association;Remarque;Remarque
607;394796;2009;20090618;Convolvulus lanuginosus;;Spain;VALENCIA;Montroy;La Serra;30SXJ95;30SXJ9954;;39,31253;-0,69179;;inconnu;lieux dit;1000;import BDD internet;M. A. Codoñer Santamans,S. Fos Martín;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
608;1406099;2001;20011103;Convolvulus lanuginosus;;Spain;VALENCIA;Yátova;;30SXJ85;30SXJ8154;;39,31649;-0,90044;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
609;1128892;2011;20110115;Convolvulus lanuginosus;;Spain;VALENCIA;Picassent;Morredondo;30SYJ15;30SYJ1655;;39,31746;-0,49446;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
610;1128891;2011;20110115;Convolvulus lanuginosus;;Spain;VALENCIA;Picassent;Morredondo;30SYJ15;30SYJ1555;;39,31771;-0,50605;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
611;1100370;2010;20101206;Convolvulus lanuginosus;;Spain;VALENCIA;Picassent;Barranc de la gualeta;30SYJ15;30SYJ1255;;39,31845;-0,54082;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
612;51631;2005;20050623;Convolvulus lanuginosus;;Spain;VALENCIA;Llombai;Lloma del Tramussar;30SYJ15;30SYJ1155;;39,31869;-0,55241;;inconnu;lieux dit;1000;import BDD internet;S. Fos Martín;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
613;284440;2006;20060616;Convolvulus lanuginosus;;Spain;VALENCIA;Llombai;;30SYJ15;30SYJ1055;;39,31894;-0,564;;inconnu;lieux dit;1000;import BDD internet;S. Fos Martín;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
614;1097863;2010;20101206;Convolvulus lanuginosus;;Spain;VALENCIA;Llombai;Barranco Cañada Real;30SYJ05;30SYJ0955;;39,31918;-0,57559;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
615;394792;2009;20090308;Convolvulus lanuginosus;;Spain;VALENCIA;Montserrat;La Serreta;30SYJ05;30SYJ0855;;39,31942;-0,58718;;inconnu;lieux dit;1000;import BDD internet;M. A. Codoñer Santamans,S. Fos Martín;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
616;394791;2009;20090308;Convolvulus lanuginosus;;Spain;VALENCIA;Real;La Serreta;30SYJ05;30SYJ0755;;39,31966;-0,59877;;inconnu;lieux dit;1000;import BDD internet;M. A. Codoñer Santamans,S. Fos Martín;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
617;1406127;1994;19940918;Convolvulus lanuginosus;;Spain;VALENCIA;Macastre;;30SXJ95;30SXJ9055;;39,32356;-0,79583;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
618;1100372;2010;20101206;Convolvulus lanuginosus;;Spain;VALENCIA;Picassent;Barranc de la gualeta;30SYJ15;30SYJ1356;;39,32721;-0,52891;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
619;1100371;2010;20101206;Convolvulus lanuginosus;;Spain;VALENCIA;Picassent;Barranc de la gualeta;30SYJ15;30SYJ1256;;39,32745;-0,5405;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
620;1128263;2010;20101206;Convolvulus lanuginosus;;Spain;VALENCIA;Llombai;Montes de la Cañada;30SYJ15;30SYJ1156;;39,3277;-0,55209;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
621;1128262;2010;20101206;Convolvulus lanuginosus;;Spain;VALENCIA;Llombai;Montes de la Cañada;30SYJ15;30SYJ1056;;39,32794;-0,56369;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
622;625803;1996;19960608;Convolvulus lanuginosus;;Spain;VALENCIA;Turís;Sierra de dos aguas;30SXJ95;30SXJ9656;;39,33123;-0,72598;;inconnu;lieux dit;1000;import BDD internet;J. Riera Vicent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
623;1406080;2001;20010311;Convolvulus lanuginosus;;Spain;VALENCIA;Requena;;30SXJ45;30SXJ4955;;39,33159;-1,27124;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
624;1099778;2010;20101206;Convolvulus lanuginosus;;Spain;VALENCIA;Picassent;Barranco de Cueva Ahumada;30SYJ15;30SYJ1457;;39,33596;-0,517;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
625;1100373;2010;20101206;Convolvulus lanuginosus;;Spain;VALENCIA;Picassent;Barranc de la gualeta;30SYJ15;30SYJ1357;;39,33621;-0,52859;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
626;1124783;1981;19810410;Convolvulus lanuginosus;;Spain;VALENCIA;Picassent;Alt de Besori;30SYJ15;30SYJ1157;;39,3367;-0,55178;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
627;816040;2010;20100921;Convolvulus lanuginosus;;Spain;VALENCIA;Picassent;;30SYJ15;30SYJ1259;;39,35446;-0,53956;;inconnu;lieux dit;1000;import BDD internet;J. E. Oltra Benavent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
628;641783;2009;20090718;Convolvulus lanuginosus;;Spain;VALENCIA;Montserrat;Les Coves;30SYJ05;30SYJ0459;;39,35639;-0,63233;;inconnu;lieux dit;1000;import BDD internet;S. Fos Martín;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
629;1129818;1981;19810325;Convolvulus lanuginosus;;Spain;VALENCIA;Montroy;Peñas Rojas;30SYJ05;30SYJ0259;;39,35685;-0,65552;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
630;284437;2007;20070118;Convolvulus lanuginosus;;Spain;VALENCIA;Yátova;;30SXJ75;30SXJ7959;;39,36193;-0,92229;;inconnu;lieux dit;1000;import BDD internet;S. Fos Martín;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
631;1406094;1996;19960605;Convolvulus lanuginosus;;Spain;VALENCIA;Requena;;30SXJ65;30SXJ6659;;39,36452;-1,0731;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
632;51630;2004;20040607;Convolvulus lanuginosus;;Spain;VALENCIA;Montserrat;Les Coves;30SYJ06;30SYJ0460;;39,36539;-0,63202;;inconnu;lieux dit;1000;import BDD internet;S. Fos Martín;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
633;394793;2009;20090413;Convolvulus lanuginosus;;Spain;VALENCIA;Montserrat;Muntanya de la Carencia;30SYJ06;30SYJ0360;;39,36562;-0,64362;;inconnu;lieux dit;1000;import BDD internet;F. S. Fos Codoñer,M. A. Codoñer Santamans,S. Fos Martín;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
634;394794;2009;20090413;Convolvulus lanuginosus;;Spain;VALENCIA;Montserrat;Muntanya de la Carencia;30SYJ06;30SYJ0260;;39,36586;-0,65522;;inconnu;lieux dit;1000;import BDD internet;F. S. Fos Codoñer,M. A. Codoñer Santamans,S. Fos Martín;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
635;1127711;2011;20110330;Convolvulus lanuginosus;;Spain;VALENCIA;Montserrat;Monte Rosado;30SYJ06;30SYJ0861;;39,37344;-0,58532;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
636;1121991;2011;20110330;Convolvulus lanuginosus;;Spain;VALENCIA;Montserrat;La Rabasa;30SYJ06;30SYJ0761;;39,37368;-0,59692;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
637;1406092;1996;19960605;Convolvulus lanuginosus;;Spain;VALENCIA;Requena;;30SXJ66;30SXJ6560;;39,37372;-1,08446;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
638;1098251;2011;20110330;Convolvulus lanuginosus;;Spain;VALENCIA;Montserrat;Barranco de Barbeta;30SYJ06;30SYJ0962;;39,3822;-0,57341;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
639;1098250;2011;20110330;Convolvulus lanuginosus;;Spain;VALENCIA;Montserrat;Barranco de Barbeta;30SYJ06;30SYJ0862;;39,38244;-0,58501;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
640;1127710;2011;20110330;Convolvulus lanuginosus;;Spain;VALENCIA;Montserrat;Monte Rosado;30SYJ06;30SYJ0762;;39,38268;-0,59661;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
641;1406121;2003;20031207;Convolvulus lanuginosus;;Spain;VALENCIA;Yátova;;30SXJ86;30SXJ8962;;39,38681;-0,80545;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
642;1406128;2003;20031207;Convolvulus lanuginosus;;Spain;VALENCIA;Alborache;;30SXJ96;30SXJ9063;;39,39559;-0,79356;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
643;1114758;2011;20110330;Convolvulus lanuginosus;;Spain;VALENCIA;Turís;El Palero;30SYJ06;30SYJ0364;;39,40164;-0,64241;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
644;1114757;2011;20110330;Convolvulus lanuginosus;;Spain;VALENCIA;Turís;El Palero;30SYJ06;30SYJ0264;;39,40187;-0,65401;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
645;1406095;1990;19900304;Convolvulus lanuginosus;;Spain;VALENCIA;Buñol;;30SXJ76;30SXJ7764;;39,40736;-0,94417;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
646;1406235;2012;20120111;Convolvulus lanuginosus;;Spain;VALENCIA;Torrent;;30SYJ16;30SYJ1165;;39,40872;-0,54926;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
647;1406233;2012;20120111;Convolvulus lanuginosus;;Spain;VALENCIA;Torrent;;30SYJ16;30SYJ1065;;39,40896;-0,56087;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
648;1102169;2011;20110330;Convolvulus lanuginosus;;Spain;VALENCIA;Godelleta;Barranco de la Fuentecica;30SYJ06;30SYJ0165;;39,41111;-0,66532;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
649;498675;1997;19970424;Convolvulus lanuginosus;;Spain;VALENCIA;Buñol;Riu Bunyol;30SXJ86;30SXJ8965;;39,41382;-0,8046;;inconnu;lieux dit;1000;import BDD internet;J. Riera Vicent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
650;368911;2007;20070626;Convolvulus lanuginosus;;Spain;VALENCIA;Buñol;;30SXJ86;30SXJ8165;;39,41554;-0,89747;;inconnu;lieux dit;1000;import BDD internet;S. Fos Martín,V. Deltoro Torró;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
651;368908;2007;20070626;Convolvulus lanuginosus;;Spain;VALENCIA;Buñol;;30SXJ86;30SXJ8065;;39,41575;-0,90908;;inconnu;lieux dit;1000;import BDD internet;S. Fos Martín,V. Deltoro Torró;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
652;368906;2007;20070626;Convolvulus lanuginosus;;Spain;VALENCIA;Buñol;;30SXJ76;30SXJ7965;;39,41595;-0,92069;;inconnu;lieux dit;1000;import BDD internet;S. Fos Martín,V. Deltoro Torró;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
653;1406241;2012;20120111;Convolvulus lanuginosus;;Spain;VALENCIA;Torrent;;30SYJ16;30SYJ1266;;39,41748;-0,53734;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
654;405361;2007;200712;Convolvulus lanuginosus;;Spain;VALENCIA;Torrent;Serra Perenxisa;30SYJ16;30SYJ1166;;39,41772;-0,54895;;inconnu;lieux dit;1000;import BDD internet;S. Fos Martín;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
655;405209;2007;200712;Convolvulus lanuginosus;;Spain;VALENCIA;Torrent;Serra Perenxisa;30SYJ16;30SYJ1066;;39,41797;-0,56055;;inconnu;lieux dit;1000;import BDD internet;S. Fos Martín;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
656;1136178;2009;20090117;Convolvulus lanuginosus;;Spain;VALENCIA;Torrent;Serra Perenxisa;30SYJ06;30SYJ0966;;39,41821;-0,57216;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
657;1406231;2012;20120111;Convolvulus lanuginosus;;Spain;VALENCIA;Torrent;;30SYJ06;30SYJ0866;;39,41845;-0,58377;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
658;1102171;2011;20110330;Convolvulus lanuginosus;;Spain;VALENCIA;Godelleta;Barranco de la Fuentecica;30SYJ06;30SYJ0366;;39,41964;-0,6418;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
659;1102170;2011;20110330;Convolvulus lanuginosus;;Spain;VALENCIA;Godelleta;Barranco de la Fuentecica;30SYJ06;30SYJ0266;;39,41988;-0,65341;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
660;1406097;2006;20061217;Convolvulus lanuginosus;;Spain;VALENCIA;Siete Aguas;;30SXJ76;30SXJ7966;;39,42496;-0,92042;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
661;1125386;1992;19921108;Convolvulus lanuginosus;;Spain;VALENCIA;Torrent;Mas del Jutge;30SYJ16;30SYJ1367;;39,42623;-0,52542;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
662;1406242;2012;20120111;Convolvulus lanuginosus;;Spain;VALENCIA;Torrent;;30SYJ16;30SYJ1267;;39,42648;-0,53702;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
663;405437;2007;200712;Convolvulus lanuginosus;;Spain;VALENCIA;Torrent;Serra Perenxisa;30SYJ16;30SYJ1167;;39,42672;-0,54863;;inconnu;lieux dit;1000;import BDD internet;S. Fos Martín;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
664;405285;2007;200712;Convolvulus lanuginosus;;Spain;VALENCIA;Torrent;Serra Perenxisa;30SYJ16;30SYJ1067;;39,42697;-0,56024;;inconnu;lieux dit;1000;import BDD internet;S. Fos Martín;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
665;720686;2001;20010217;Convolvulus lanuginosus;;Spain;VALENCIA;Torrent;Serra Perenxisa;30SYJ06;30SYJ0967;;39,42721;-0,57185;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
666;1136421;2010;20101211;Convolvulus lanuginosus;;Spain;VALENCIA;Torrent;Serra Perenxisa;30SYJ06;30SYJ0867;;39,42745;-0,58346;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
667;1116750;2011;20110330;Convolvulus lanuginosus;;Spain;VALENCIA;Godelleta;Fuente de Calicanto;30SYJ06;30SYJ0567;;39,42817;-0,61828;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
668;1116749;2011;20110330;Convolvulus lanuginosus;;Spain;VALENCIA;Godelleta;Fuente de Calicanto;30SYJ06;30SYJ0467;;39,42841;-0,62989;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
669;368912;2007;20070626;Convolvulus lanuginosus;;Spain;VALENCIA;Siete Aguas;;30SXJ86;30SXJ8167;;39,43355;-0,89693;;inconnu;lieux dit;1000;import BDD internet;S. Fos Martín,V. Deltoro Torró;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
670;368909;2007;20070626;Convolvulus lanuginosus;;Spain;VALENCIA;Siete Aguas;;30SXJ86;30SXJ8067;;39,43376;-0,90854;;inconnu;lieux dit;1000;import BDD internet;S. Fos Martín,V. Deltoro Torró;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
671;1109647;2010;20101211;Convolvulus lanuginosus;;Spain;VALENCIA;Chiva;Serra Perenxisa;30SYJ16;30SYJ1068;;39,43597;-0,55992;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
672;1136423;2010;20101211;Convolvulus lanuginosus;;Spain;VALENCIA;Chiva;Serra Perenxisa;30SYJ06;30SYJ0968;;39,43621;-0,57153;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
673;1406161;2011;20110425;Convolvulus lanuginosus;;Spain;VALENCIA;Chiva;;30SXJ96;30SXJ9968;;39,43858;-0,68764;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
674;1406157;2011;20110425;Convolvulus lanuginosus;;Spain;VALENCIA;Godelleta;;30SXJ96;30SXJ9868;;39,43881;-0,69925;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
675;1114615;2011;20110425;Convolvulus lanuginosus;;Spain;VALENCIA;Chiva;El Moracho;30SYJ06;30SYJ0069;;39,44735;-0,67573;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
676;1406158;2011;20110425;Convolvulus lanuginosus;;Spain;VALENCIA;Chiva;;30SXJ96;30SXJ9869;;39,44782;-0,69895;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
677;1406146;2012;20120430;Convolvulus lanuginosus;;Spain;VALENCIA;Chiva;;30SXJ96;30SXJ9369;;39,44895;-0,75702;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
678;1406141;2012;20120430;Convolvulus lanuginosus;;Spain;VALENCIA;Chiva;;30SXJ96;30SXJ9269;;39,44917;-0,76863;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
679;1406133;2012;20120430;Convolvulus lanuginosus;;Spain;VALENCIA;Chiva;;30SXJ96;30SXJ9169;;39,4494;-0,78024;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
680;1117365;2011;20110425;Convolvulus lanuginosus;;Spain;VALENCIA;Chiva;Fuente de la Virgen;30SYJ07;30SYJ0070;;39,45636;-0,67543;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
681;1110504;2011;20110425;Convolvulus lanuginosus;;Spain;VALENCIA;Chiva;Cañada de Encharco;30SXJ97;30SXJ9970;;39,45659;-0,68704;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
682;1100931;2011;20110425;Convolvulus lanuginosus;;Spain;VALENCIA;Chiva;Barranc de la Canaleta;30SXJ97;30SXJ9870;;39,45682;-0,69866;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
683;1406147;2011;20111124;Convolvulus lanuginosus;;Spain;VALENCIA;Chiva;;30SXJ97;30SXJ9370;;39,45795;-0,75673;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
684;1406142;2011;20111124;Convolvulus lanuginosus;;Spain;VALENCIA;Chiva;;30SXJ97;30SXJ9270;;39,45818;-0,76834;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
685;1406134;2012;20120430;Convolvulus lanuginosus;;Spain;VALENCIA;Chiva;;30SXJ97;30SXJ9170;;39,4584;-0,77996;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
686;1406076;2010;20100618;Convolvulus lanuginosus;;Spain;VALENCIA;Venta del Moro;;30SXJ26;30SXJ2869;;39,46107;-1,51213;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
687;1406148;2011;20111124;Convolvulus lanuginosus;;Spain;VALENCIA;Chiva;;30SXJ97;30SXJ9371;;39,46696;-0,75644;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
688;1406143;2011;20111124;Convolvulus lanuginosus;;Spain;VALENCIA;Chiva;;30SXJ97;30SXJ9271;;39,46718;-0,76806;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
689;1406135;2011;20111124;Convolvulus lanuginosus;;Spain;VALENCIA;Chiva;;30SXJ97;30SXJ9171;;39,4674;-0,77967;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
