id_observation	id_releve	id_releve_type	nom_org_f	id_releve_methode	date_releve_fin	nom_obs	id_precision	id_maille_inpn_5	id_maille_inpn_10	x_l93	y_l93	lon_wgs84	lat_wgs84	insee_comm	commune	insee_dept	lieudit	nom_cite	cd_nom	cd_ref	nom_reconnu	
"9873698"	"1398773"	"RT"	"Bureau d'études ECOMED"	"1"	"2013-11-20"	"VOLANT Jérôme"	"P"	"19424"	"7895"	"913855"	"6239175"	"5.63078555477976"	"43.2197166026784"	"13023"	"Ceyreste"	"13"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8368342"	"1162168"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"1993-01-24"	"LAVAGNE André"	"T"	"19566"	"7895"	"919275"	"6231316"	"5.69411244318991"	"43.1474228864278"	"83112"	"Saint-Cyr-sur-Mer"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1345311"	"273704"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2006-06-09"	"ABOUCAYA Annie"	"P"	"19424"	"7895"	"910673"	"6238848"	"5.59153780419225"	"43.2177231403592"	"13028"	"La Ciotat"	"13"	"LE MENTAURE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1734097"	"357904"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"2"	"2010-03-14"	"MICHAUD Henri / MORVANT Yves"	"P"	"19710"	"8000"	"922629"	"6231155"	"5.73522001086845"	"43.1449386792849"	"83009"	"Bandol"	"83"	"ROUSTAGNON"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8495949"	"1173270"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2015-11-15"	"MICHAUD Henri / MORVANT Yves"	"P"	"19567"	"7895"	"918425"	"6238485"	"5.68667281453172"	"43.2121296647449"	"83027"	"La Cadière-d'Azur"	"83"	"LES BARBAROUX"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753934"	"359443"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-04-24"	"LEJEUNE Solenne"	"P"	"19566"	"7895"	"918905"	"6232051"	"5.68987748239628"	"43.1541435071523"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"LE PIGEONNIER"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1635304"	"347845"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"3"	"1952-12-31"	"KUHNHOLTZ-LORDAT Marie Ernest Georges"	"T"	"19566"	"7895"	"918762"	"6232564"	"5.68833620460004"	"43.1587988741268"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"POINTE FAUCONNIERE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"20785206"	"8121526"	"RT"	"Parc national des Calanques"	"1"	"2016-05-22"	"ONOFRIO (D') Patrice"	"P"	"19424"	"7895"	"910437"	"6238674"	"5.5885666512801"	"43.2162284581307"	"13022"	"Cassis"	"13"	"BOIS DE MENTAURE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753823"	"359344"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-04-24"	"LEJEUNE Solenne"	"P"	"19566"	"7895"	"918805"	"6232320"	"5.68876215506154"	"43.1565922867203"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"LE PIGEONNIER"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753953"	"359461"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-06-26"	"LEJEUNE Solenne"	"P"	"19712"	"8001"	"921760"	"6240859"	"5.72867028794863"	"43.2324430368481"	"83035"	"Le Castellet"	"83"	"VALLON DU CANNET"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1345296"	"273699"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"2006-04-27"	"ABOUCAYA Annie / FERREIRA Olivier"	"P"	"19424"	"7895"	"910708"	"6238890"	"5.59198499146778"	"43.218090398637"	"13028"	"La Ciotat"	"13"	"LE MENTAURE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8541945"	"1180710"	"RT"	"Institut Méditerranéen de Biodiversité et d'Ecologie marine et continentale (IMBE)"	"4"	"2009-05-14"	"YOUSSEF Sami"	"P"	"19712"	"8001"	"923300"	"6241521"	"5.74788750007063"	"43.2379139943439"	"83035"	"Le Castellet"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415829"	"284884"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-05-25"	"LEJEUNE Solenne"	"P"	"19424"	"7895"	"914363"	"6237255"	"5.6362419311858"	"43.2023033760123"	"13023"	"Ceyreste"	"13"	"LE CHEMIN CHARRE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415715"	"284783"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-05-25"	"LEJEUNE Solenne"	"P"	"19424"	"7895"	"912369"	"6238891"	"5.61240303045008"	"43.2176071055919"	"13023"	"Ceyreste"	"13"	"MAOUGAVI"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415725"	"284793"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-06-19"	"LEJEUNE Solenne / AUDA Pascal"	"P"	"19424"	"7895"	"911139"	"6238910"	"5.59729112735455"	"43.218142835172"	"13028"	"La Ciotat"	"13"	"ROUMAGOUA"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1442751"	"295386"	"RT"	"Bureau d'études ECOMED"	"1"	"2009-07-21"	"AUDA Pascal"	"P"	"19424"	"7895"	"910768"	"6238798"	"5.59268539390732"	"43.2172455819507"	"13028"	"La Ciotat"	"13"	"ROUMAGOUA"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"846446"	"153787"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"3"	"2012-05-15"	"ARGAGNON Olivier"	"P"	"12522"	"5679"	"681016"	"6185091"	"2.76833099390857"	"42.7651103807751"	"66030"	"Calce"	"66"	"LA CRESSE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"2145015"	"419940"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"1838-12-31"	"ROBERT Gaspard Nicolas"	"T"	"19856"	"8001"	"928343"	"6240511"	"5.80945188463953"	"43.2272385063434"	"83016"	"Le Beausset"	"83"	"MONTÉE DE CUGES"	"Convolvulus linearis. Curt."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"4083633"	"652110"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2014-07-04"	"DIXON Lara / MICHAUD Henri / LOCHON-MENSEAU Sylvia"	"P"	"19712"	"8001"	"924328"	"6241236"	"5.76040503757681"	"43.2350294523598"	"83035"	"Le Castellet"	"83"	"CHAPELLE SAINTE ANNE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415760"	"284828"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-05-25"	"LEJEUNE Solenne"	"P"	"19424"	"7895"	"912368"	"6239131"	"5.61248837991581"	"43.2197650425468"	"13023"	"Ceyreste"	"13"	"MAOUGAVI"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8089802"	"1080729"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2014-11-10"	"MORVANT Yves / MICHAUD Henri"	"P"	"19710"	"8000"	"920650"	"6231708"	"5.71115838827604"	"43.1505234772533"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"PORT D'ALON"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"20507939"	"8015636"	"RT"	"Agence MTDA"	"1"	"2015-05-19"	"MALLOL Sébastien"	"P"	"19712"	"8001"	"921310"	"6240411"	"5.722947589915"	"43.2285553053866"	"83027"	"La Cadière-d'Azur"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"20569848"	"8060698"	"RT"	"Conservatoire d'espaces naturels du Languedoc-Roussillon (CEN LR)"	"1"	"2015-04-30"	"SIROT Benjamin"	"P"	"13233"	"1669"	"700263"	"6218397"	"3.00322610457487"	"43.0648741725777"	"11379"	"Sigean"	"11"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753829"	"359350"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-07-02"	"LEJEUNE Solenne"	"P"	"19711"	"8000"	"922402"	"6239450"	"5.73596305978268"	"43.2195766858262"	"83027"	"La Cadière-d'Azur"	"83"	"LES LUCQUETTES"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1617417"	"346916"	"RT"	"Réseau des botanistes amateurs (RBA)"	"2"	"2006-10-20"	"MORVANT Yves"	"T"	"19856"	"8001"	"928669"	"6241356"	"5.81382980775941"	"43.2347302173513"	"83016"	"Le Beausset"	"83"	"LES QUATRE FRERES"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415775"	"284839"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-05-25"	"LEJEUNE Solenne"	"P"	"19424"	"7895"	"912768"	"6239113"	"5.61739812432838"	"43.2194840878"	"13023"	"Ceyreste"	"13"	"MAOUGAVI"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415835"	"284889"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-06-19"	"AUDA Pascal"	"P"	"19424"	"7895"	"911249"	"6238429"	"5.59844865668172"	"43.2137860019139"	"13028"	"La Ciotat"	"13"	"ROUMAGOUA"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"4083631"	"652109"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2014-07-04"	"DIXON Lara / MICHAUD Henri / LOCHON-MENSEAU Sylvia"	"P"	"19712"	"8001"	"923908"	"6241389"	"5.75530671177283"	"43.2365368038326"	"83035"	"Le Castellet"	"83"	"CHAPELLE SAINTE ANNE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1308489"	"256622"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"1975-12-31"	"MOLINIER René Hervé André"	"C"	"18613"	"7305"	"881200"	"6257400"	"5.23565202324034"	"43.3926365659574"	"13043"	"Gignac-la-Nerthe"	"13"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"741684"	"121093"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"1888-06-13"	"GAUTIER Gaston"	"T"	"13042"	"5873"	"698384"	"6196318"	"2.98024500143281"	"42.8663119496395"	"66190"	"Salses-le-Château"	"66"	""	"Convolvulus linearis"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753921"	"359430"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-04-22"	"LEJEUNE Solenne"	"P"	"19566"	"7895"	"918994"	"6232631"	"5.69121306548598"	"43.1593300967656"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"LE PIGEONNIER"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1328398"	"259868"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"1997-12-31"	"MICHAUD Henri"	"T"	"19424"	"7895"	"910897"	"6238701"	"5.59423191127949"	"43.2163354260447"	"13028"	"La Ciotat"	"13"	"ROUMAGOUA"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415859"	"284909"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-06-19"	"LEJEUNE Solenne / AUDA Pascal"	"P"	"19424"	"7895"	"911089"	"6238669"	"5.59657905146367"	"43.2159909832914"	"13028"	"La Ciotat"	"13"	"ROUMAGOUA"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415748"	"284816"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-07-13"	"LEJEUNE Solenne"	"P"	"19567"	"7895"	"917143"	"6237969"	"5.6707014222777"	"43.2078820211209"	"13028"	"La Ciotat"	"13"	"LA LOUSIANNE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1308496"	"256629"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"1887-12-31"	"PATHIER Xavier / COSTE François Joseph / MICHEL Ferdinand"	"T"	"19424"	"7895"	"914127"	"6236846"	"5.6331740788719"	"43.1986973046581"	"13028"	"La Ciotat"	"13"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1772141"	"362280"	"BIB"	"Bureau d'Etudes CERCIS"	"1"	"2010-12-31"	"FAURE Karine"	"P"	"19566"	"7895"	"918874"	"6232004"	"5.68947718961707"	"43.1537305014014"	"83112"	"Saint-Cyr-sur-Mer"	"83"	""	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1813064"	"371979"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"2013-01-17"	"NOBLE Virgile / GIVORD Julien / PIRES Mathias"	"P"	"19711"	"8000"	"922091"	"6238795"	"5.73186156741389"	"43.2137852816527"	"83027"	"La Cadière-d'Azur"	"83"	"LES SAMATS"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1411771"	"284159"	"RT"	"Bureau d'études ECOMED"	"9"	"2007-05-23"	"VANDERPERT Heloïse"	"P"	"18468"	"7573"	"879381"	"6250653"	"5.21089075513227"	"43.3324246643317"	"13033"	"Ensuès-la-Redonne"	"13"	"LES FIGUIERES"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753850"	"359363"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-04-24"	"LEJEUNE Solenne"	"P"	"19566"	"7895"	"919044"	"6232561"	"5.69179772517268"	"43.1586855101921"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"LA NARTETTE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8490319"	"1172198"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2015-11-15"	"MORVANT Yves / MICHAUD Henri"	"P"	"19567"	"7895"	"919109"	"6238144"	"5.69493653897734"	"43.2088545194427"	"83027"	"La Cadière-d'Azur"	"83"	"LES BARBAROUX"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"6635"	"1393"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"1995-08-25"	"MOLINA James / MICHAUD Henri"	"P"	"13230"	"1668"	"701452"	"6200093"	"3.01776053945241"	"42.9002591065736"	"11202"	"Leucate"	"11"	"LA COURBATIERE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1745979"	"358635"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-07-13"	"LEJEUNE Solenne"	"P"	"19567"	"7895"	"918044"	"6237311"	"5.6814998444654"	"43.2016921038702"	"83027"	"La Cadière-d'Azur"	"83"	"LES PLAINES BARONNES"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"12854378"	"2687178"	"RT"	"Association INFLOVAR"	"1"	"1994-06-01"	"DELVOSALLE Léon"	"T"	"19712"	"8001"	"924724"	"6241358"	"5.76532647737144"	"43.2360015848263"	"83035"	"Le Castellet"	"83"	"SAINTE-ANNE DU CASTELLET"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"4103844"	"653986"	"RT"	"Bureau d'étude BIODIV"	"1"	"2014-05-20"	"BARET Julien"	"P"	"18468"	"7573"	"879594"	"6250643"	"5.21351117538917"	"43.3322810659415"	"13033"	"Ensuès-la-Redonne"	"13"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"3974059"	"603239"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2013-01-28"	"PIRES Mathias / MICHAUD Henri / PAVON Daniel"	"P"	"18468"	"7573"	"878793"	"6250547"	"5.20361090815667"	"43.3316193143496"	"13033"	"Ensuès-la-Redonne"	"13"	"CALANQUE DES ANTHÉNORS"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8253372"	"1136786"	"RT"	"Bureau d'étude Naturalia Environnement"	"1"	"2014-05-19"	"CROZE Thomas"	"P"	"19424"	"7895"	"910180"	"6237728"	"5.58502675925675"	"43.2077994353536"	"13028"	"La Ciotat"	"13"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415823"	"284878"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-05-25"	"LEJEUNE Solenne"	"P"	"19424"	"7895"	"912617"	"6239463"	"5.6156845067039"	"43.222675645676"	"13023"	"Ceyreste"	"13"	"MAOUGAVI"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415900"	"284943"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-07-13"	"LEJEUNE Solenne"	"P"	"19567"	"7895"	"917021"	"6239071"	"5.66966012308002"	"43.217825995732"	"13023"	"Ceyreste"	"13"	"LA LOUSIANNE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415916"	"284958"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-05-25"	"LEJEUNE Solenne"	"P"	"19424"	"7895"	"912778"	"6239202"	"5.61755733098027"	"43.2202812303077"	"13023"	"Ceyreste"	"13"	"MAOUGAVI"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8488647"	"1171830"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2015-11-08"	"MICHAUD Henri / MORVANT Yves"	"P"	"19567"	"7895"	"918230"	"6236782"	"5.68356449690835"	"43.1968796958622"	"83027"	"La Cadière-d'Azur"	"83"	"LE PIN"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"4127577"	"658066"	"RT"	"Bureau d'études ECOSPHERE"	"1"	"2013-05-28"	"CROUZET Nicolas"	"P"	"19856"	"8001"	"927635"	"6241424"	"5.80114654354742"	"43.2356721309645"	"83035"	"Le Castellet"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	""	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415752"	"284820"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-06-19"	"LEJEUNE Solenne / AUDA Pascal"	"P"	"19424"	"7895"	"911088"	"6238909"	"5.59666380724683"	"43.2181489299259"	"13028"	"La Ciotat"	"13"	"ROUMAGOUA"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"750324"	"122412"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"1944-12-31"	"CONILL Léon (Joseph Emile)"	"C"	"11942"	"5617"	"666700"	"6190300"	"2.59330239688354"	"42.811427743384"	"66107"	"Maury"	"66"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1772145"	"362284"	"BIB"	"Bureau d'Etudes CERCIS"	"1"	"2010-12-31"	"FAURE Karine"	"P"	"19566"	"7895"	"918615"	"6232438"	"5.6864784763703"	"43.1577111963042"	"83112"	"Saint-Cyr-sur-Mer"	"83"	""	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753827"	"359348"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-04-22"	"LEJEUNE Solenne"	"P"	"19566"	"7895"	"918934"	"6232531"	"5.69043444204618"	"43.1584495409428"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"LE PIGEONNIER"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"20507940"	"8015637"	"RT"	"Agence MTDA"	"1"	"2015-05-19"	"MALLOL Sébastien"	"P"	"19712"	"8001"	"922097"	"6240414"	"5.73262421911713"	"43.2283377703695"	"83027"	"La Cadière-d'Azur"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8489318"	"1171907"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2015-11-11"	"MICHAUD Henri"	"P"	"19567"	"7895"	"918049"	"6237681"	"5.68171576286621"	"43.205016799"	"83027"	"La Cadière-d'Azur"	"83"	"LA SAMBRE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1308494"	"256627"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"1941-12-31"	"DELMAS Jean-Pierre"	"T"	"19079"	"7682"	"899902"	"6243544"	"5.46092900026749"	"43.2630423804315"	"13055"	"Marseille"	"13"	"SAINT-CYR"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1571001"	"334787"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"1876-12-31"	"AUZENDE Benoît Joseph"	"C"	"19710"	"8000"	"924100"	"6230200"	"5.75286923644048"	"43.1358944032054"	"83009"	"Bandol"	"83"	""	"Convolvulus linearis DC."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1734031"	"357891"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"2"	"2010-03-14"	"MICHAUD Henri / MORVANT Yves"	"P"	"19710"	"8000"	"922981"	"6231464"	"5.73967288181087"	"43.1476065893664"	"83009"	"Bandol"	"83"	"ROUSTAGNON"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1595327"	"341619"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2005-11-12"	"MICHAUD Henri / MORVANT Yves"	"P"	"19566"	"7895"	"918902"	"6232410"	"5.68999086921913"	"43.1573716247251"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"LE PIGEONNIER"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415762"	"284830"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-04-25"	"VANDERPERT Heloïse"	"P"	"18468"	"7573"	"879201"	"6250493"	"5.20861824876075"	"43.3310311955577"	"13033"	"Ensuès-la-Redonne"	"13"	"LES FIGUIERES"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415903"	"284946"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-05-30"	"LEJEUNE Solenne"	"P"	"19567"	"7895"	"915661"	"6239018"	"5.65292096179455"	"43.2177617512509"	"13023"	"Ceyreste"	"13"	"LES YSSARDS"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753856"	"359369"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-04-26"	"LEJEUNE Solenne"	"P"	"19710"	"8000"	"920217"	"6231553"	"5.70577698727653"	"43.1492636996443"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"PORT D'ALON"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753948"	"359456"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-07-13"	"LEJEUNE Solenne"	"P"	"19567"	"7895"	"918515"	"6237493"	"5.68736386961188"	"43.2031842403792"	"83027"	"La Cadière-d'Azur"	"83"	"LA SAMBRE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"13025126"	"2695086"	"RT"	"Association INFLOVAR"	"1"	"2006-06-29"	"CRUON Roger"	"T"	"19711"	"8000"	"920619"	"6239413"	"5.71403050722699"	"43.219797436169"	"83027"	"La Cadière-d'Azur"	"83"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415758"	"284826"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-05-30"	"LEJEUNE Solenne"	"P"	"19424"	"7895"	"911869"	"6238580"	"5.6061306595161"	"43.2149597574283"	"13023"	"Ceyreste"	"13"	"MAOUGAVI"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1734040"	"357892"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"2"	"2010-03-14"	"MICHAUD Henri / MORVANT Yves"	"P"	"19710"	"8000"	"922930"	"6231369"	"5.73900629723748"	"43.146768530363"	"83009"	"Bandol"	"83"	"ROUSTAGNON"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"20507909"	"8015606"	"RT"	"Agence MTDA"	"1"	"2015-05-19"	"MALLOL Sébastien"	"P"	"19712"	"8001"	"921343"	"6240434"	"5.72336304863819"	"43.2287518359963"	"83027"	"La Cadière-d'Azur"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8496104"	"1173288"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2015-11-15"	"MICHAUD Henri / MORVANT Yves"	"P"	"19567"	"7895"	"918881"	"6238653"	"5.69234779860848"	"43.2135002749464"	"83027"	"La Cadière-d'Azur"	"83"	"VALLON DU FAINÉANT"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
