id_observation	id_releve	code_perso	id_releve_type	nom_org_f	date_releve_deb	annee	date_releve_fin	nom_obs	nom_org_obs	id_precision	id_maille_inpn_5	id_maille_inpn_10	x_l93	y_l93	lon_wgs84	lat_wgs84	commune	insee_comm	insee_dept	lieudit	nom_cite	cd_nom	cd_ref	nom_reconnu	tax_type	famille	nom_programme	sinp_dspublique	valid_reg	
"37495180"	"12437074"	"597925"	"RT"	"Parc naturel régional de la Sainte-Baume"	"2021-04-15"	"2021"	"2021-04-15"	"DARMUZEY Thierry"	"Parc naturel régional de la Sainte-Baume"	"P"	"5kmL93E0925N6240"	"10kmL93E092N624"	"928091"	"6240531"	"5.806362718887826"	"43.22749888527014"	"Le Beausset"	"83016"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"4103910"	"654042"	""	"RT"	"Bureau d'études BIODIV"	"2014-04-29"	"2014"	"2014-04-29"	"BARET Julien"	"Bureau d'études BIODIV"	"P"	"5kmL93E0875N6250"	"10kmL93E087N625"	"877047"	"6250942"	"5.1822371014019994"	"43.335607472652526"	"Carry-le-Rouet"	"13021"	"13"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"4099117"	"653452"	""	"RT"	"Bureau d'études BIODIV"	"2014-05-20"	"2014"	"2014-05-20"	"BARET Julien"	"Bureau d'études BIODIV"	"P"	"5kmL93E0875N6250"	"10kmL93E087N625"	"879331"	"6250673"	"5.210281719649166"	"43.33261710212051"	"Ensuès-la-Redonne"	"13033"	"13"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"239605"	"16711"	"Base de données Dominique BARREAU"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2000-04-09"	"2000"	"2000-04-09"	"BARREAU Dominique"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0700N6210"	"10kmL93E070N621"	"702529"	"6211122"	"3.030987101900586"	"42.99944058161265"	"Port-la-Nouvelle"	"11266"	"11"	"COMBE REDONDE"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"4127595"	"658084"	""	"RT"	"Bureau d'études ECOSPHERE"	"2013-05-28"	"2013"	"2013-05-28"	"CROUZET Nicolas"	"Bureau d'études ECOSPHERE"	"P"	"5kmL93E0925N6240"	"10kmL93E092N624"	"929123"	"6240211"	"5.818908878133315"	"43.22429167773271"	"Le Beausset"	"83016"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	""	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"4127570"	"658059"	""	"RT"	"Bureau d'études ECOSPHERE"	"2013-05-28"	"2013"	"2013-05-28"	"CROUZET Nicolas"	"Bureau d'études ECOSPHERE"	"P"	"5kmL93E0925N6240"	"10kmL93E092N624"	"927490"	"6241837"	"5.799543858789095"	"43.239431068193014"	"Le Castellet"	"83035"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	""	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"4127589"	"658078"	""	"RT"	"Bureau d'études ECOSPHERE"	"2013-05-23"	"2013"	"2013-05-23"	"CROUZET Nicolas"	"Bureau d'études ECOSPHERE"	"P"	"5kmL93E0925N6240"	"10kmL93E092N624"	"928166"	"6241815"	"5.807846245335323"	"43.23901743490757"	"Le Beausset"	"83016"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	""	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"23219776"	"8404970"	"93"	"RT"	"Syndicat mixte RIVAGE"	"2019-04-29"	"2019"	"2019-04-29"	"GRITTI Clara"	"Syndicat mixte RIVAGE"	"P"	"5kmL93E0700N6195"	"10kmL93E070N619"	"700232"	"6199660"	"3.00283758186147"	"42.8963667189691"	"Leucate"	"11202"	"11"	"SIDRIERES"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	"Typologie des Habitats Salses-Leucate"	"Donnée publique"	"Probable"	
"23051926"	"8372249"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2016-06-16"	"2016"	"2016-06-16"	"PRUNIER Robin"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0925N6240"	"10kmL93E092N624"	"928184"	"6241811"	"5.808065819639669"	"43.23897572016794"	"Le Beausset"	"83016"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"23051925"	"8372248"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2016-06-16"	"2016"	"2016-06-16"	"PRUNIER Robin"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0925N6240"	"10kmL93E092N624"	"928120"	"6241809"	"5.807278015167469"	"43.23897820676928"	"Le Beausset"	"83016"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"23051922"	"8372245"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2016-06-16"	"2016"	"2016-06-16"	"PRUNIER Robin"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0925N6240"	"10kmL93E092N624"	"928118"	"6241805"	"5.807251674327612"	"43.23894288803843"	"Le Beausset"	"83016"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"23051928"	"8372251"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2016-06-16"	"2016"	"2016-06-16"	"PRUNIER Robin"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0925N6240"	"10kmL93E092N624"	"928156"	"6241818"	"5.807724599669293"	"43.23904760144014"	"Le Beausset"	"83016"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"23053486"	"8372547"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2016-04-27"	"2016"	"2016-04-27"	"PRUNIER Robin"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0925N6240"	"10kmL93E092N624"	"928171"	"6241750"	"5.807879292058876"	"43.23843151557817"	"Le Beausset"	"83016"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"23053579"	"8372640"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2016-06-30"	"2016"	"2016-06-30"	"PRUNIER Robin"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0925N6230"	"10kmL93E092N623"	"926049"	"6233028"	"5.778012991693828"	"43.16070163324846"	"Sanary-sur-Mer"	"83123"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"23053574"	"8372635"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2016-06-30"	"2016"	"2016-06-30"	"PRUNIER Robin"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0925N6230"	"10kmL93E092N623"	"926036"	"6233011"	"5.7778460142674914"	"43.16055293137017"	"Sanary-sur-Mer"	"83123"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"23053492"	"8372553"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2016-04-27"	"2016"	"2016-04-27"	"PRUNIER Robin"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0925N6240"	"10kmL93E092N624"	"928157"	"6241778"	"5.807719399711016"	"43.23868769984745"	"Le Beausset"	"83016"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"241968"	"19072"	"Base de données Dominique BARREAU"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2009-05-11"	"2009"	"2009-05-11"	"BARREAU Dominique"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0710N6225"	"10kmL93E071N622"	"711281"	"6228738"	"3.1386015461486294"	"43.157795223785634"	"Narbonne"	"11262"	"11"	"GRANDE ROUQUETTE"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"778293"	"128614"	"CB20"	"COM"	"Réseau des botanistes correspondants du CBNMed"	"2006-02-05"	"2006"	"2006-02-05"	"LEJEUNE Romain"	""	"P"	"5kmL93E0680N6185"	"10kmL93E068N618"	"680681"	"6185131"	"2.7642414275611804"	"42.765461126325626"	"Calce"	"66030"	"66"	"ROC REDOUN"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"18485"	"5026"	""	"COM"	"Réseau des botanistes correspondants du CBNMed"	"2000-01-01"	"2000"	"2000-12-31"	"BARREAU Dominique"	""	"T"	"5kmL93E0700N6195"	"10kmL93E070N619"	"702472"	"6199966"	"3.0302363556539618"	"42.89911425061515"	"Leucate"	"11202"	"11"	"CARAMOUN"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"738126"	"120731"	"RL0036"	"COM"	"Réseau des botanistes correspondants du CBNMed"	"2004-11-25"	"2004"	"2004-11-25"	"LEJEUNE Romain"	""	"P"	"5kmL93E0695N6195"	"10kmL93E069N619"	"695591"	"6195983"	"2.9461044183596705"	"42.86328778861127"	"Salses-le-Château"	"66190"	"66"	"PLANAL DE LA GARRIGUE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"774"	"338"	"32"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2000-04-09"	"2000"	"2000-04-09"	"BESANCON Henri-Hugues"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0700N6210"	"10kmL93E070N621"	"702786"	"6211134"	"3.0341361113880008"	"42.999547549889144"	"Port-la-Nouvelle"	"11266"	"11"	""	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"12656591"	"2641800"	""	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2016-01-01"	"2016"	"2016-12-31"	"REBAUDO Bernard"	"Réseau des botanistes correspondants du CBNMed"	"P"	"5kmL93E0910N6235"	"10kmL93E091N623"	"914741"	"6239914"	"5.641980827528822"	"43.22609424900197"	"Ceyreste"	"13023"	"13"	"PÉLENGARRI-SUD"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"134563"	"10447"	"Base de données Dominique BARREAU"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2007-04-27"	"2007"	"2007-04-27"	"BARREAU Dominique"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0700N6210"	"10kmL93E070N621"	"700178"	"6210509"	"3.002180774937148"	"42.99393205082486"	""	""	"11"	""	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"24435580"	"8611733"	"4325"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2012-06-13"	"2012"	"2012-06-13"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0680N6185"	"10kmL93E068N618"	"680471"	"6189841"	"2.761502762432781"	"42.80780673810483"	"Tautavel"	"66205"	"66"	"Torre del Far"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"19371"	"5234"	"Base de données Dominique BARREAU"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"1994-04-17"	"1994"	"1994-04-17"	"BARREAU Dominique"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0700N6195"	"10kmL93E070N619"	"700224"	"6199665"	"3.0027397363330266"	"42.89641168469568"	"Leucate"	"11202"	"11"	"SIDRIERE DE FITOU"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"1342045"	"272609"	""	"RT"	"Réseau des botanistes correspondants du CBNMed"	"1993-01-01"	"1993"	"1993-12-31"	"MOUTTE Paul"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0915N6235"	"10kmL93E091N623"	"916801"	"6237169"	"5.666166167960637"	"43.20079408221505"	"La Ciotat"	"13028"	"13"	"LES PLAINES BARONNES"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"239618"	"16724"	"Base de données Dominique BARREAU"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2007-04-27"	"2007"	"2007-04-27"	"BARREAU Dominique"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0700N6210"	"10kmL93E070N621"	"700402"	"6210676"	"3.0049252485391627"	"42.99543386008155"	"Port-la-Nouvelle"	"11266"	"11"	"CAP ROMARIN"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"11828512"	"2488460"	"Ac567"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2016-05-21"	"2016"	"2016-05-21"	"MOLINA James"	"Réseau des botanistes correspondants du CBNMed"	"P"	"5kmL93E0700N6215"	"10kmL93E070N621"	"700218"	"6218309"	"3.002674072940053"	"43.064082720265695"	"Sigean"	"11379"	"11"	"ILE DE L'AUTE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	"Inventaire général du CBNMED"	""	"Probable"	
"12654818"	"2641607"	""	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2016-01-01"	"2016"	"2016-12-31"	"REBAUDO Bernard"	"Réseau des botanistes correspondants du CBNMed"	"P"	"5kmL93E0910N6235"	"10kmL93E091N623"	"912381"	"6238768"	"5.612500496066773"	"43.216497746296476"	"Ceyreste"	"13023"	"13"	"MAOUGAVI"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"219938"	"14808"	"Base de données Guillaume FRIED"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2009-05-14"	"2009"	"2009-05-14"	"FRIED Guillaume"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0700N6210"	"10kmL93E070N621"	"701054"	"6210212"	"3.01291"	"42.99126"	"Port-la-Nouvelle"	"11266"	"11"	"CHANTE PERDRIX"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"36952754"	"12246501"	""	"RT"	"Parc national des Calanques"	"2021-06-10"	"2021"	"2021-06-10"	"URVOY GAËLLE"	"Parc national des Calanques"	"P"	"5kmL93E0910N6235"	"10kmL93E091N623"	"910677.59"	"6238920.87"	"5.591623596799999"	"43.21837694379987"	"Cassis"	"13022"	"13"	"BOIS DE MENTAURE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"36952759"	"12245231"	""	"RT"	"Parc national des Calanques"	"2021-06-10"	"2021"	"2021-06-10"	"URVOY GAËLLE"	"Parc national des Calanques"	"P"	"5kmL93E0910N6235"	"10kmL93E091N623"	"910471.1"	"6238685.48"	"5.588990421999999"	"43.216321575499876"	"Cassis"	"13022"	"13"	"BOIS DE MENTAURE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"36952774"	"12245006"	""	"RT"	"Parc national des Calanques"	"2021-06-10"	"2021"	"2021-06-10"	"URVOY GAËLLE"	"Parc national des Calanques"	"P"	"5kmL93E0910N6235"	"10kmL93E091N623"	"910607.84"	"6238796.5"	"5.590716088200001"	"43.21727933359987"	"Cassis"	"13022"	"13"	"BOIS DE MENTAURE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"12729987"	"2655751"	""	"HB"	"Conservatoire botanique national méditerranéen"	"1930-06-05"	"1930"	"1930-06-05"	"LEGROS Clément"	""	"T"	"5kmL93E0920N6230"	"10kmL93E092N623"	"921997"	"6230287"	"5.727093280877531"	"43.137332681718355"	"Bandol"	"83009"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"33721849"	"10452004"	""	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2020-05-19"	"2020"	"2020-05-19"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"P"	"5kmL93E0680N6185"	"10kmL93E068N618"	"682303.4"	"6189037.5"	"2.783909784895519"	"42.8006288858418"	"Cases-de-Pène"	"66041"	"66"	"COLLADA DELS GASCONS"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"38168212"	"12885544"	""	"RT"	"Conservatoire d'espaces naturels Occitanie"	"2021-05-14"	"2021"	"2021-05-14"	"NICOLAS Sylvain"	"Conservatoire d'espaces naturels Occitanie"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"676791"	"6185855"	"2.7167386609445137"	"42.771856051794416"	"Estagel"	"66071"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"13013193"	"2694587"	""	"RT"	"INFLOVAR"	"1999-03-28"	"1999"	"1999-03-28"	"INCONNU"	"INFLOVAR"	"T"	"5kmL93E0920N6230"	"10kmL93E092N623"	"921512"	"6232636"	"5.722134465091751"	"43.158598849576364"	"Saint-Cyr-sur-Mer"	"83112"	"83"	"LA FRÉGATE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"1734045"	"357893"	"0104y"	"RT"	"Conservatoire botanique national méditerranéen"	"2010-03-14"	"2010"	"2010-03-14"	"MICHAUD Henri / MORVANT Yves"	"Conservatoire botanique national méditerranéen / Conservatoire botanique national méditerranéen"	"P"	"5kmL93E0920N6230"	"10kmL93E092N623"	"922944"	"6231273"	"5.739137269647132"	"43.145901204831944"	"Bandol"	"83009"	"83"	"ROUSTAGNON"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	"Inventaire général du CBNMED"	"Donnée publique"	"Probable"	
"23013501"	"8362291"	"030y"	"RT"	"Conservatoire botanique national méditerranéen"	"2018-12-02"	"2018"	"2018-12-02"	"MORVANT Yves / MICHAUD Henri"	"Conservatoire botanique national méditerranéen / Conservatoire botanique national méditerranéen"	"P"	"5kmL93E0915N6230"	"10kmL93E091N623"	"918830"	"6232437"	"5.689118071780951"	"43.15763639344332"	"Saint-Cyr-sur-Mer"	"83112"	"83"	"LE PIGEONNIER"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	"Inventaire général du CBNMED"	"Donnée publique"	"Probable"	
"12715538"	"2652226"	"005y"	"RT"	"Conservatoire botanique national méditerranéen"	"2016-11-20"	"2016"	"2016-11-20"	"MORVANT Yves / MICHAUD Henri"	"Conservatoire botanique national méditerranéen / Conservatoire botanique national méditerranéen"	"P"	"5kmL93E0915N6235"	"10kmL93E091N623"	"918285"	"6236459"	"5.684105346557695"	"43.19395920339685"	"La Cadière-d'Azur"	"83027"	"83"	"LE PIN"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	"Inventaire général du CBNMED"	"Donnée publique"	"Probable"	
"1595325"	"341617"	"0286v"	"RT"	"Conservatoire botanique national méditerranéen"	"2005-11-12"	"2005"	"2005-11-12"	"MICHAUD Henri / MORVANT Yves"	"Conservatoire botanique national méditerranéen / Conservatoire botanique national méditerranéen"	"P"	"5kmL93E0915N6230"	"10kmL93E091N623"	"918632"	"6232450"	"5.686692237362095"	"43.157813868062206"	"Saint-Cyr-sur-Mer"	"83112"	"83"	"LE PIGEONNIER"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	"Inventaire général du CBNMED"	"Donnée publique"	"Probable"	
"1595326"	"341618"	"0287v"	"RT"	"Conservatoire botanique national méditerranéen"	"2005-11-12"	"2005"	"2005-11-12"	"MICHAUD Henri / MORVANT Yves"	"Conservatoire botanique national méditerranéen / Conservatoire botanique national méditerranéen"	"P"	"5kmL93E0915N6230"	"10kmL93E091N623"	"918736"	"6232421"	"5.6879571436560115"	"43.15752134472052"	"Saint-Cyr-sur-Mer"	"83112"	"83"	"LE PIGEONNIER"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	"Inventaire général du CBNMED"	"Donnée publique"	"Probable"	
"8089765"	"1080724"	"055Y"	"RT"	"Conservatoire botanique national méditerranéen"	"2014-11-10"	"2014"	"2014-11-10"	"MICHAUD Henri / MORVANT Yves"	"Conservatoire botanique national méditerranéen / Conservatoire botanique national méditerranéen"	"P"	"5kmL93E0920N6230"	"10kmL93E092N623"	"920087"	"6231882"	"5.70431933353441"	"43.152261233643735"	"Saint-Cyr-sur-Mer"	"83112"	"83"	"PORT D'ALON"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	"Inventaire général du CBNMED"	"Donnée publique"	"Probable"	
"23013552"	"8362307"	"019y"	"RT"	"Conservatoire botanique national méditerranéen"	"2018-12-02"	"2018"	"2018-12-02"	"MICHAUD Henri / PAQUIER Thibault / MORVANT Yves"	"Conservatoire botanique national méditerranéen / Conservatoire botanique national méditerranéen / Conservatoire botanique national méditerranéen"	"P"	"5kmL93E0915N6230"	"10kmL93E091N623"	"918507"	"6232346"	"5.6851138980513065"	"43.15691720311539"	"Saint-Cyr-sur-Mer"	"83112"	"83"	"LE PIGEONNIER"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	"Inventaire général du CBNMED"	"Donnée publique"	"Probable"	
"39208316"	"13800886"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2017-06-06"	"2017"	"2017-06-06"	"SAUVE Romain"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"678532.4400000001"	"6187389.5"	"2.7379302783568726"	"42.78570776781199"	"Tautavel"	"66205"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"39209094"	"13804784"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2017-04-21"	"2017"	"2017-04-21"	"SAUVE Romain"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"678884.56"	"6187335"	"2.7422309978906454"	"42.78522814305846"	"Tautavel"	"66205"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"39208371"	"13801358"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2017-05-16"	"2017"	"2017-05-16"	"SAUVE Romain"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"678704.3"	"6187329.5"	"2.740030691461943"	"42.78517337505465"	"Tautavel"	"66205"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"39209528"	"13808063"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2017-04-21"	"2017"	"2017-04-21"	"SAUVE Romain"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"678764"	"6187298"	"2.7407607421814277"	"42.78489190198154"	"Tautavel"	"66205"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"36952761"	"12246814"	""	"RT"	"Parc national des Calanques"	"2021-06-10"	"2021"	"2021-06-10"	"URVOY GAËLLE"	"Parc national des Calanques"	"P"	"5kmL93E0910N6235"	"10kmL93E091N623"	"910663.5"	"6238843.65"	"5.591419329899999"	"43.217686819799894"	"La Ciotat"	"13028"	"13"	"BOIS DE MENTAURE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
